image_path,product_type,freshness,label,split,prediction_score,predicted_label,is_correct,pca_1,pca_2,tsne_1,tsne_2
C:\Users\antoc\FreshOrRotten\data\raw\Bellpepper_Fresh\freshPepper (198)1.jpg,bellpepper,fresh,0,test,0.035307728,fresh,True,3.9391148,-0.9236826,42.70311,12.004684
C:\Users\antoc\FreshOrRotten\data\raw\Orange_Rotten\rotated_by_60_Screen Shot 2018-06-12 at 11.33.12 PM.jpg,orange,rotten,1,test,0.6956817,rotten,True,-1.5973543,4.935354,-46.392223,13.087077
C:\Users\antoc\FreshOrRotten\data\raw\Apple_Fresh\translation_Screen Shot 2018-06-08 at 5.17.22 PM.jpg,apple,fresh,0,test,0.039137684,fresh,True,3.9388113,7.7624016,15.127242,56.201366
C:\Users\antoc\FreshOrRotten\data\raw\Orange_Rotten\Screen Shot 2018-06-12 at 11.36.48 PM.jpg,orange,rotten,1,test,0.145983,fresh,False,1.7724813,0.36256197,15.292535,31.7602
C:\Users\antoc\FreshOrRotten\data\raw\Orange_Fresh\rotated_by_75_Screen Shot 2018-06-12 at 11.56.43 PM.jpg,orange,fresh,0,test,0.0992987,fresh,True,2.3855734,-3.5263302,22.294619,-42.12005
C:\Users\antoc\FreshOrRotten\data\raw\Lime_Rotten\IMG_20190822_075843.jpg,lime,rotten,1,test,0.5154461,rotten,True,-0.85116714,1.070993,-7.8701997,11.6908455
C:\Users\antoc\FreshOrRotten\data\raw\Apple_Rotten\rotated_by_15_Screen Shot 2018-06-07 at 2.51.37 PM.jpg,apple,rotten,1,test,0.99896336,rotten,True,-9.220802,2.8877535,-55.556038,2.9445424
C:\Users\antoc\FreshOrRotten\data\raw\Banana_Rotten\rotated_by_15_Screen Shot 2018-06-12 at 9.20.31 PM.jpg,banana,rotten,1,test,0.92530626,rotten,True,-3.3699746,-2.7793756,-24.26013,-22.202465
C:\Users\antoc\FreshOrRotten\data\raw\Pear_Fresh\Image839.jpg,pear,fresh,0,test,0.07310743,fresh,True,2.4717467,0.14438352,5.746339,9.560309
C:\Users\antoc\FreshOrRotten\data\raw\Tomato_Rotten\Image301 (2).jpg,tomato,rotten,1,test,0.99762267,rotten,True,-7.4276333,2.7745094,-36.052013,28.160118
C:\Users\antoc\FreshOrRotten\data\raw\Banana_Fresh\freshBanana (212)1.jpg,banana,fresh,0,test,0.16224305,fresh,True,1.421033,-0.5164814,1.2065437,5.1123166
C:\Users\antoc\FreshOrRotten\data\raw\Apple_Fresh\rotated_by_60_Screen Shot 2018-06-08 at 5.26.58 PM.jpg,apple,fresh,0,test,0.1962539,fresh,True,1.5817413,0.08952955,3.3084412,-3.3300848
C:\Users\antoc\FreshOrRotten\data\raw\Banana_Fresh\Image31.jpg,banana,fresh,0,test,0.052815463,fresh,True,3.0912085,1.6893017,5.4193797,36.69886
C:\Users\antoc\FreshOrRotten\data\raw\Apple_Rotten\IMG_20190824_175737.jpg,apple,rotten,1,test,0.41307524,fresh,False,0.21042457,-4.260313,3.4111593,-35.45575
C:\Users\antoc\FreshOrRotten\data\raw\Banana_Rotten\translation_Screen Shot 2018-06-12 at 9.11.23 PM.jpg,banana,rotten,1,test,0.9998989,rotten,True,-11.377425,5.383995,-56.645298,11.922153
C:\Users\antoc\FreshOrRotten\data\raw\Pomegranate_Fresh\IMG20200728182214_27570.jpg,pomegranate,fresh,0,test,0.040273193,fresh,True,3.8983107,1.1451163,19.808449,2.6241295
C:\Users\antoc\FreshOrRotten\data\raw\Tomato_Fresh\tomato1_13.jpg_0_5550.jpg,tomato,fresh,0,test,0.018420346,fresh,True,4.6612487,7.387169,15.742006,53.680607
C:\Users\antoc\FreshOrRotten\data\raw\Jujube_Rotten\RottenJujube (47).jpg,jujube,rotten,1,test,0.99362844,rotten,True,-6.1057315,2.1633186,-25.51552,34.889847
C:\Users\antoc\FreshOrRotten\data\raw\Strawberry_Fresh\freshStrawberry (446)1.jpg,strawberry,fresh,0,test,0.6243041,rotten,False,-1.1431051,-3.5970826,-5.880777,-22.62078
C:\Users\antoc\FreshOrRotten\data\raw\Kaki_Fresh\Image355.jpg,kaki,fresh,0,test,0.030518731,fresh,True,3.8415053,5.7424245,13.620357,46.743015
C:\Users\antoc\FreshOrRotten\data\raw\Strawberry_Rotten\rottenStrawberry (138)1.jpg,strawberry,rotten,1,test,0.9646408,rotten,True,-4.4668636,1.66362,-19.47714,19.42068
C:\Users\antoc\FreshOrRotten\data\raw\Bellpepper_Fresh\IMG_20200825_144644.jpg_0_8651.jpg,bellpepper,fresh,0,test,0.19663118,fresh,True,1.6804736,-2.1785803,8.688931,-7.1676903
C:\Users\antoc\FreshOrRotten\data\raw\Apple_Rotten\saltandpepper_Screen Shot 2018-06-08 at 2.37.24 PM.jpg,apple,rotten,1,test,0.75689036,rotten,True,-1.8654951,-3.4081042,-18.099062,-17.055841
C:\Users\antoc\FreshOrRotten\data\raw\Kaki_Rotten\Image4193.jpg,kaki,rotten,1,test,0.9758252,rotten,True,-5.002981,-0.65251243,-37.5653,-23.667055
C:\Users\antoc\FreshOrRotten\data\raw\Bellpepper_Rotten\Image101.jpg,bellpepper,rotten,1,test,0.8949182,rotten,True,-2.937357,-1.7163668,-33.27996,-34.33606
C:\Users\antoc\FreshOrRotten\data\raw\Orange_Rotten\RottenOrange (66)!.jpg,orange,rotten,1,test,0.74033546,rotten,True,-1.9651663,-2.282376,-24.56503,-39.375477
C:\Users\antoc\FreshOrRotten\data\raw\Mango_Fresh\freshMango (252).jpg,mango,fresh,0,test,0.36768377,fresh,True,0.19768265,-3.9735084,11.850146,-23.066853
C:\Users\antoc\FreshOrRotten\data\raw\Apple_Fresh\freshApple (415)1.jpg,apple,fresh,0,test,0.093792535,fresh,True,3.7240813,-1.6894939,47.948227,-10.355677
C:\Users\antoc\FreshOrRotten\data\raw\Banana_Rotten\saltandpepper_Screen Shot 2018-06-12 at 9.11.35 PM.jpg,banana,rotten,1,test,0.9994981,rotten,True,-9.445513,4.1266613,-42.104366,30.574722
C:\Users\antoc\FreshOrRotten\data\raw\Orange_Rotten\IMG_20190923_175605_1.jpg,orange,rotten,1,test,0.97154635,rotten,True,-4.947086,0.49039087,-26.221605,9.910627
C:\Users\antoc\FreshOrRotten\data\raw\Apple_Fresh\Screen Shot 2018-06-08 at 5.15.14 PM.jpg,apple,fresh,0,test,0.05921883,fresh,True,3.0085177,-1.602226,34.1431,-8.867442
C:\Users\antoc\FreshOrRotten\data\raw\Apple_Fresh\rotated_by_45_Screen Shot 2018-06-08 at 5.02.08 PM.jpg,apple,fresh,0,test,0.05707192,fresh,True,3.3782115,7.687183,14.992337,55.488335
C:\Users\antoc\FreshOrRotten\data\raw\Orange_Fresh\freshOrange (236)1.jpg,orange,fresh,0,test,0.2063465,fresh,True,1.5931299,-3.5439296,16.28741,-22.070673
C:\Users\antoc\FreshOrRotten\data\raw\Banana_Fresh\saltandpepper_Screen Shot 2018-06-12 at 9.52.37 PM.jpg,banana,fresh,0,test,0.29768333,fresh,True,0.8041675,-2.0476155,3.0949101,-9.727461
C:\Users\antoc\FreshOrRotten\data\raw\Apple_Fresh\saltandpepper_Screen Shot 2018-06-08 at 5.13.10 PM.jpg,apple,fresh,0,test,0.3235857,fresh,True,0.7917946,0.82048595,-25.986303,-50.06735
C:\Users\antoc\FreshOrRotten\data\raw\Grapes_Fresh\FreshGrape (25)!.jpg,grapes,fresh,0,test,0.6548882,rotten,False,-1.3475112,-3.0319357,-7.416025,-17.863222
C:\Users\antoc\FreshOrRotten\data\raw\Bellpepper_Rotten\WhatsApp Image 2020-11-07 at 11.43.17 PM.jpg_0_7622.jpg,bellpepper,rotten,1,test,0.96945053,rotten,True,-4.4001813,-0.2643534,-34.9122,-38.12498
C:\Users\antoc\FreshOrRotten\data\raw\Apple_Rotten\rotated_by_15_Screen Shot 2018-06-07 at 2.52.30 PM.jpg,apple,rotten,1,test,0.528741,rotten,True,-1.0153431,-3.3205643,-11.727854,-40.831
C:\Users\antoc\FreshOrRotten\data\raw\Bitter_Gourd_Rotten\IMG_20200824_182230.jpg_0_4229.jpg,bitter_gourd,rotten,1,test,0.98295754,rotten,True,-5.4226665,-0.67184395,-37.329292,-0.53015244
C:\Users\antoc\FreshOrRotten\data\raw\Apple_Rotten\rotated_by_30_Screen Shot 2018-06-08 at 2.41.44 PM.jpg,apple,rotten,1,test,0.9363315,rotten,True,-3.7373924,-2.149149,-24.74149,-20.481148
C:\Users\antoc\FreshOrRotten\data\raw\Pomegranate_Fresh\20190820_154754_26826.jpg,pomegranate,fresh,0,test,0.00055191154,fresh,True,8.484041,5.336729,39.094685,36.837875
C:\Users\antoc\FreshOrRotten\data\raw\Cucumber_Fresh\freshCucumber (592)1.jpg,cucumber,fresh,0,test,0.015382073,fresh,True,4.445594,-0.22568136,31.620934,6.2694445
C:\Users\antoc\FreshOrRotten\data\raw\Pomegranate_Rotten\IMG_20190829_072227.jpg,pomegranate,rotten,1,test,0.9687325,rotten,True,-4.46552,0.44570118,-23.21251,27.25371
C:\Users\antoc\FreshOrRotten\data\raw\Lime_Fresh\IMG_20190902_102403.jpg,lime,fresh,0,test,0.008705322,fresh,True,5.180621,1.7765872,29.453796,16.513933
C:\Users\antoc\FreshOrRotten\data\raw\Lime_Rotten\IMG_20190923_183739.jpg,lime,rotten,1,test,0.5825319,rotten,True,-1.1333582,-0.32713404,-8.251,7.4616733
C:\Users\antoc\FreshOrRotten\data\raw\Tomato_Fresh\freshTomato (20)1.jpg,tomato,fresh,0,test,0.16654164,fresh,True,1.4961805,-2.4211278,20.018705,-16.796137
C:\Users\antoc\FreshOrRotten\data\raw\Pomegranate_Fresh\20190820_145135_23601.jpg,pomegranate,fresh,0,test,0.0047540944,fresh,True,6.0638237,3.7245665,30.243908,34.446205
C:\Users\antoc\FreshOrRotten\data\raw\Pomegranate_Rotten\IMG_20190822_084714_1.jpg,pomegranate,rotten,1,test,0.906481,rotten,True,-2.9605732,2.579126,-19.736649,28.600468
C:\Users\antoc\FreshOrRotten\data\raw\Orange_Rotten\rotated_by_30_Screen Shot 2018-06-12 at 11.29.51 PM.jpg,orange,rotten,1,test,0.3952383,fresh,False,-0.5077844,-3.401091,-11.087366,-39.949436
C:\Users\antoc\FreshOrRotten\data\raw\Pomegranate_Fresh\IMG20200728181905_27312.jpg,pomegranate,fresh,0,test,0.43315393,fresh,True,0.01991749,-2.7363205,-18.035545,-40.86097
C:\Users\antoc\FreshOrRotten\data\raw\Orange_Rotten\IMG20200728185916.jpg,orange,rotten,1,test,0.59058154,rotten,True,-0.89262974,-2.4058452,-14.197798,-7.2884216
C:\Users\antoc\FreshOrRotten\data\raw\Orange_Fresh\FreshOrange (189)!.jpg,orange,fresh,0,test,0.3365232,fresh,True,0.621409,-3.2723186,13.185007,-18.193645
C:\Users\antoc\FreshOrRotten\data\raw\Guava_Fresh\20190813_121217.jpg,guava,fresh,0,test,0.14651322,fresh,True,1.7073245,-3.302606,22.287832,-19.467358
C:\Users\antoc\FreshOrRotten\data\raw\Lime_Fresh\IMG_20190902_103800.jpg,lime,fresh,0,test,0.05031072,fresh,True,3.0602813,-1.3886518,30.848736,-5.892385
C:\Users\antoc\FreshOrRotten\data\raw\Banana_Fresh\IMG_8515.JPG,banana,fresh,0,test,0.04426952,fresh,True,3.2768414,-0.27793556,28.230768,2.3934526
C:\Users\antoc\FreshOrRotten\data\raw\Pomegranate_Fresh\IMG20200728125422_26972.jpg,pomegranate,fresh,0,test,0.0156089775,fresh,True,7.4591007,-1.3723347,53.00781,-18.350695
C:\Users\antoc\FreshOrRotten\data\raw\Lime_Fresh\IMG_20190902_111056.jpg,lime,fresh,0,test,0.017010687,fresh,True,4.594054,-0.56850535,34.45458,-1.8350908
C:\Users\antoc\FreshOrRotten\data\raw\Apple_Fresh\IMG_9616.JPG,apple,fresh,0,test,0.26160768,fresh,True,0.9589318,-2.2474153,14.888474,-14.471109
C:\Users\antoc\FreshOrRotten\data\raw\Pomegranate_Fresh\IMG20200728125600_27091.jpg,pomegranate,fresh,0,test,0.0061604846,fresh,True,6.852272,1.6402872,36.40609,21.629576
C:\Users\antoc\FreshOrRotten\data\raw\Cucumber_Fresh\freshCucumber (227)1.jpg,cucumber,fresh,0,test,0.27891362,fresh,True,8.985592,-2.5660067,56.555702,-20.078264
C:\Users\antoc\FreshOrRotten\data\raw\Pomegranate_Fresh\20190820_153550.jpg,pomegranate,fresh,0,test,0.09775714,fresh,True,2.2941625,-2.9247022,24.170092,-19.202425
C:\Users\antoc\FreshOrRotten\data\raw\Apple_Rotten\IMG_20190910_172419.jpg,apple,rotten,1,test,0.9425041,rotten,True,-2.8009472,2.943006,-21.085613,39.079773
C:\Users\antoc\FreshOrRotten\data\raw\Apple_Fresh\20190809_121408.jpg,apple,fresh,0,test,0.068776645,fresh,True,4.753515,-2.2909842,48.31117,-15.184132
C:\Users\antoc\FreshOrRotten\data\raw\Strawberry_Rotten\rottenStrawberry (123)1.jpg,strawberry,rotten,1,test,0.89625454,rotten,True,-3.161951,2.2391813,-17.807693,18.353556
C:\Users\antoc\FreshOrRotten\data\raw\Peach_Fresh\Image507.jpg,peach,fresh,0,test,0.085103296,fresh,True,2.8303766,-2.542838,33.13471,-38.188366
C:\Users\antoc\FreshOrRotten\data\raw\Pomegranate_Fresh\IMG20200728182159_27518.jpg,pomegranate,fresh,0,test,0.064203456,fresh,True,2.715547,-1.2304356,24.447481,-4.7500224
C:\Users\antoc\FreshOrRotten\data\raw\Banana_Fresh\IMG_8589.JPG,banana,fresh,0,test,0.052582193,fresh,True,3.5985847,-1.3713675,40.711014,-10.214728
C:\Users\antoc\FreshOrRotten\data\raw\Apple_Fresh\rotated_by_75_Screen Shot 2018-06-08 at 5.32.33 PM.jpg,apple,fresh,0,test,0.23312387,fresh,True,2.0391092,-2.6014318,32.23925,-29.736563
C:\Users\antoc\FreshOrRotten\data\raw\Pear_Fresh\Image859.jpg,pear,fresh,0,test,0.07863369,fresh,True,2.3708906,0.15307134,5.437671,9.617842
C:\Users\antoc\FreshOrRotten\data\raw\Grapes_Rotten\RottenGrape (18).jpg,grapes,rotten,1,test,0.5647239,rotten,True,-0.77689505,-3.5988638,-6.4840994,-19.390854
C:\Users\antoc\FreshOrRotten\data\raw\Pomegranate_Fresh\20190820_152747.jpg,pomegranate,fresh,0,test,0.001632203,fresh,True,7.2686877,3.5362391,36.956074,31.982841
C:\Users\antoc\FreshOrRotten\data\raw\Orange_Rotten\translation_Screen Shot 2018-06-12 at 11.37.19 PM.jpg,orange,rotten,1,test,0.9108678,rotten,True,-3.1241188,-0.8327313,-32.760647,-10.766548
C:\Users\antoc\FreshOrRotten\data\raw\Pomegranate_Fresh\20190820_144211_23170.jpg,pomegranate,fresh,0,test,0.01667944,fresh,True,4.9177856,-1.7594795,44.08786,-0.26519772
C:\Users\antoc\FreshOrRotten\data\raw\Pomegranate_Fresh\20190820_145142_23616.jpg,pomegranate,fresh,0,test,0.0009851247,fresh,True,7.8323364,3.6774573,37.23356,32.943672
C:\Users\antoc\FreshOrRotten\data\raw\Peach_Fresh\Image1245.jpg,peach,fresh,0,test,0.12351708,fresh,True,2.2888582,-2.5367007,33.596382,-36.624138
C:\Users\antoc\FreshOrRotten\data\raw\Banana_Fresh\vertical_flip_Screen Shot 2018-06-12 at 9.57.02 PM.jpg,banana,fresh,0,test,0.04375925,fresh,True,3.288515,0.63116026,8.794055,4.0152698
C:\Users\antoc\FreshOrRotten\data\raw\Mango_Rotten\rottenMango (573).jpg,mango,rotten,1,test,0.82197803,rotten,True,-2.5208316,-2.8685765,-12.797857,-16.501139
C:\Users\antoc\FreshOrRotten\data\raw\Strawberry_Fresh\FreshStrawberry (175)!.jpg,strawberry,fresh,0,test,0.071232185,fresh,True,1.4456582,-4.3223586,5.3184886,-46.30308
C:\Users\antoc\FreshOrRotten\data\raw\Tomato_Fresh\DSCN4068.jpg_0_2647.jpg,tomato,fresh,0,test,0.12528248,fresh,True,2.2133222,7.1888623,2.4677205,62.31217
C:\Users\antoc\FreshOrRotten\data\raw\Pomegranate_Fresh\20190820_144351_23259.jpg,pomegranate,fresh,0,test,0.004058445,fresh,True,6.7985635,2.622387,34.69226,22.547464
C:\Users\antoc\FreshOrRotten\data\raw\Orange_Fresh\rotated_by_60_Screen Shot 2018-06-13 at 12.02.20 AM.jpg,orange,fresh,0,test,0.09327158,fresh,True,2.1570554,-3.9621997,20.182116,-43.867138
C:\Users\antoc\FreshOrRotten\data\raw\Bellpepper_Rotten\WhatsApp Image 2020-11-07 at 11.43.16 PM.jpeg_0_7903.jpg,bellpepper,rotten,1,test,0.8280593,rotten,True,-2.161202,-1.7307488,-26.946632,-39.65119
C:\Users\antoc\FreshOrRotten\data\raw\Mango_Rotten\rottenMango (12).jpg,mango,rotten,1,test,0.972684,rotten,True,-5.0007834,-0.7875316,-31.793884,1.1135886
C:\Users\antoc\FreshOrRotten\data\raw\Bellpepper_Rotten\Image2091.jpg,bellpepper,rotten,1,test,0.997632,rotten,True,-7.5937138,2.4507446,-34.77729,24.928478
C:\Users\antoc\FreshOrRotten\data\raw\Bellpepper_Rotten\WhatsApp Image 2020-11-07 at 11.43.16 PM.jpg_0_5027.jpg,bellpepper,rotten,1,test,0.93568885,rotten,True,-3.3079414,-0.6668689,-31.754496,-44.168987
C:\Users\antoc\FreshOrRotten\data\raw\Bellpepper_Fresh\capsicum3_3.jpg_0_9934.jpg,bellpepper,fresh,0,test,0.06825297,fresh,True,2.625412,0.6558776,8.856251,12.358808
C:\Users\antoc\FreshOrRotten\data\raw\Guava_Fresh\FreshGuava (47).jpg,guava,fresh,0,test,0.17110398,fresh,True,1.6936704,-2.9797308,18.456514,-13.153955
C:\Users\antoc\FreshOrRotten\data\raw\Pomegranate_Fresh\20190820_154503_26538.jpg,pomegranate,fresh,0,test,0.00053209055,fresh,True,8.508428,5.411744,39.41877,36.872723
C:\Users\antoc\FreshOrRotten\data\raw\Apple_Rotten\RottenApple (134)!.jpg,apple,rotten,1,test,0.9771199,rotten,True,-4.8280888,0.8127441,-28.073751,38.073196
C:\Users\antoc\FreshOrRotten\data\raw\Pear_Fresh\Image47.jpg,pear,fresh,0,test,0.0060373787,fresh,True,5.552017,1.1434975,31.963919,12.491202
C:\Users\antoc\FreshOrRotten\data\raw\Apple_Fresh\rotated_by_30_Screen Shot 2018-06-08 at 5.06.33 PM.jpg,apple,fresh,0,test,0.014431078,fresh,True,4.9691052,1.5961885,12.711644,23.35318
C:\Users\antoc\FreshOrRotten\data\raw\Banana_Fresh\Screen Shot 2018-06-12 at 9.53.41 PM.jpg,banana,fresh,0,test,0.22092475,fresh,True,0.66437006,3.042574,-5.1067424,13.98191
C:\Users\antoc\FreshOrRotten\data\raw\Banana_Fresh\FreshBanana (183)_1.jpg,banana,fresh,0,test,0.15417741,fresh,True,2.0930762,-2.7494125,31.670649,-35.48115
C:\Users\antoc\FreshOrRotten\data\raw\Banana_Rotten\RottenBanana (187)!.jpg,banana,rotten,1,test,0.9990275,rotten,True,-8.854994,3.0578227,-44.72822,24.54128
C:\Users\antoc\FreshOrRotten\data\raw\Apple_Fresh\rotated_by_45_Screen Shot 2018-06-08 at 5.29.07 PM.jpg,apple,fresh,0,test,0.099905044,fresh,True,3.1339626,-0.4798929,40.399307,-7.1814227
C:\Users\antoc\FreshOrRotten\data\raw\Banana_Rotten\rotated_by_15_Screen Shot 2018-06-12 at 9.20.56 PM.jpg,banana,rotten,1,test,0.9035136,rotten,True,-3.015361,-3.0116992,-23.780067,-22.801283
C:\Users\antoc\FreshOrRotten\data\raw\Apple_Rotten\Screen Shot 2018-06-07 at 2.55.27 PM.jpg,apple,rotten,1,test,0.7809911,rotten,True,-1.9192,-2.217384,-24.344591,-37.542065
C:\Users\antoc\FreshOrRotten\data\raw\Potato_Rotten\rottenPotato (111).jpg,potato,rotten,1,test,0.9860687,rotten,True,-5.7641096,0.6614957,-35.32926,8.005185
C:\Users\antoc\FreshOrRotten\data\raw\Guava_Fresh\IMG_8546.JPG,guava,fresh,0,test,0.118292935,fresh,True,2.3650506,1.801927,43.028954,15.378263
C:\Users\antoc\FreshOrRotten\data\raw\Potato_Rotten\rottenPotato (465).jpg,potato,rotten,1,test,0.892743,rotten,True,-3.4703367,2.0313497,-13.092084,10.196226
C:\Users\antoc\FreshOrRotten\data\raw\Banana_Fresh\translation_Screen Shot 2018-06-12 at 9.42.41 PM.jpg,banana,fresh,0,test,0.02880165,fresh,True,4.089746,1.8212154,10.624171,20.902601
C:\Users\antoc\FreshOrRotten\data\raw\Papaya_Rotten\Image1975.jpg,papaya,rotten,1,test,0.9892625,rotten,True,-6.183529,-0.5269588,-48.0217,-11.106351
C:\Users\antoc\FreshOrRotten\data\raw\Guava_Fresh\FreshGuava (178).jpg,guava,fresh,0,test,0.07889993,fresh,True,2.9426568,-2.609594,36.272964,-13.096461
C:\Users\antoc\FreshOrRotten\data\raw\Bitter_Gourd_Fresh\IMG_20200822_223840.jpg_0_3155.jpg,bitter_gourd,fresh,0,test,0.028910017,fresh,True,3.8893273,0.17690328,26.803326,7.3260374
C:\Users\antoc\FreshOrRotten\data\raw\Apple_Rotten\rotated_by_15_Screen Shot 2018-06-08 at 2.48.00 PM.jpg,apple,rotten,1,test,0.8909164,rotten,True,-2.8623009,-3.0672214,-23.40248,-22.876497
C:\Users\antoc\FreshOrRotten\data\raw\Apple_Fresh\freshApple (189)1.jpg,apple,fresh,0,test,0.018501787,fresh,True,4.8722363,-0.08858675,36.23838,4.160059
C:\Users\antoc\FreshOrRotten\data\raw\Apple_Fresh\rotated_by_75_Screen Shot 2018-06-08 at 5.04.24 PM.jpg,apple,fresh,0,test,0.14001496,fresh,True,2.2833285,7.9441395,14.3116,56.884773
C:\Users\antoc\FreshOrRotten\data\raw\Carrot_Fresh\freshCarrot (107).jpg,carrot,fresh,0,test,0.1695252,fresh,True,0.809135,-4.340593,6.1325884,-40.833557
C:\Users\antoc\FreshOrRotten\data\raw\Cucumber_Fresh\freshCucumber (232)1.jpg,cucumber,fresh,0,test,0.5191881,rotten,False,3.9344401,-4.4922915,55.940674,-17.01166
C:\Users\antoc\FreshOrRotten\data\raw\Pomegranate_Rotten\IMG_20190824_180923.jpg,pomegranate,rotten,1,test,0.8685694,rotten,True,-2.1769295,-0.53050494,-16.136518,34.683537
C:\Users\antoc\FreshOrRotten\data\raw\Orange_Fresh\rotated_by_60_Screen Shot 2018-06-13 at 12.11.28 AM.jpg,orange,fresh,0,test,0.08716447,fresh,True,2.719068,-3.4647827,22.917116,-41.97067
C:\Users\antoc\FreshOrRotten\data\raw\Orange_Fresh\saltandpepper_Screen Shot 2018-06-13 at 12.09.54 AM.jpg,orange,fresh,0,test,0.047851395,fresh,True,2.1689854,-4.4125013,20.00651,-47.79431
C:\Users\antoc\FreshOrRotten\data\raw\Carrot_Fresh\freshCarrot (319).jpg,carrot,fresh,0,test,0.13678455,fresh,True,0.8483736,-4.4905205,4.0479794,-42.588993
C:\Users\antoc\FreshOrRotten\data\raw\Orange_Rotten\rottenOrange (304)1.jpg,orange,rotten,1,test,0.26506925,fresh,False,0.3084612,-4.2060595,3.6688643,-38.380238
C:\Users\antoc\FreshOrRotten\data\raw\Banana_Fresh\rotated_by_15_Screen Shot 2018-06-12 at 9.38.22 PM.jpg,banana,fresh,0,test,0.52821594,rotten,False,-0.2697188,-2.4576752,1.15349,-11.727393
C:\Users\antoc\FreshOrRotten\data\raw\Jujube_Rotten\RottenJujube (152).jpg,jujube,rotten,1,test,0.96782905,rotten,True,-4.287454,0.9223487,-23.4343,33.03107
C:\Users\antoc\FreshOrRotten\data\raw\Potato_Fresh\freshPotato (273).jpg,potato,fresh,0,test,0.35630843,fresh,True,0.15318537,-4.169134,3.1276004,-32.464565
C:\Users\antoc\FreshOrRotten\data\raw\Banana_Fresh\rotated_by_60_Screen Shot 2018-06-12 at 9.55.53 PM.jpg,banana,fresh,0,test,0.03194263,fresh,True,3.887955,4.4901476,5.853245,23.738794
C:\Users\antoc\FreshOrRotten\data\raw\Lime_Fresh\IMG_20190902_102428.jpg,lime,fresh,0,test,0.005295863,fresh,True,5.8097544,1.9292355,31.117056,16.64018
C:\Users\antoc\FreshOrRotten\data\raw\Pomegranate_Fresh\20190820_154547_26626.jpg,pomegranate,fresh,0,test,0.003339001,fresh,True,6.3846636,2.5877256,33.498383,28.904991
C:\Users\antoc\FreshOrRotten\data\raw\Apple_Fresh\IMG20200728174150.jpg,apple,fresh,0,test,0.51051575,rotten,False,-0.45749512,3.9368572,-11.406144,20.730715
C:\Users\antoc\FreshOrRotten\data\raw\Tomato_Fresh\Image803.jpg,tomato,fresh,0,test,0.06889875,fresh,True,3.1694822,-0.79019624,35.66959,-39.23086
C:\Users\antoc\FreshOrRotten\data\raw\Banana_Rotten\Screen Shot 2018-06-12 at 8.56.54 PM.jpg,banana,rotten,1,test,0.9691477,rotten,True,-4.920514,-1.1570635,-32.433937,-1.268785
C:\Users\antoc\FreshOrRotten\data\raw\Apple_Fresh\rotated_by_30_Screen Shot 2018-06-08 at 5.09.31 PM.jpg,apple,fresh,0,test,0.05502307,fresh,True,3.5315013,9.518322,15.9247265,56.90776
C:\Users\antoc\FreshOrRotten\data\raw\Banana_Rotten\IMG_7885.JPG,banana,rotten,1,test,0.9951858,rotten,True,-7.199951,0.76418936,-40.222828,4.4801455
C:\Users\antoc\FreshOrRotten\data\raw\Orange_Rotten\IMG_20190923_182123.jpg,orange,rotten,1,test,0.73006743,rotten,True,-1.7600315,-2.3527846,-14.409274,-6.559708
C:\Users\antoc\FreshOrRotten\data\raw\Apple_Rotten\saltandpepper_Screen Shot 2018-06-07 at 2.38.38 PM.jpg,apple,rotten,1,test,0.5710694,rotten,True,-0.9209747,-3.7844334,-1.1864114,-24.757225
C:\Users\antoc\FreshOrRotten\data\raw\Orange_Fresh\IMG_1911.JPG,orange,fresh,0,test,0.38107166,fresh,True,-0.15430817,-3.9638648,2.7712328,-33.35913
C:\Users\antoc\FreshOrRotten\data\raw\Apple_Rotten\rotated_by_75_Screen Shot 2018-06-07 at 2.55.27 PM.jpg,apple,rotten,1,test,0.8516979,rotten,True,-2.3336499,-1.738379,-27.943577,-40.064224
C:\Users\antoc\FreshOrRotten\data\raw\Bellpepper_Fresh\Day1A.jpg_0_3524.jpg,bellpepper,fresh,0,test,0.11533203,fresh,True,2.2611089,-0.9211119,7.6694417,-4.6998215
C:\Users\antoc\FreshOrRotten\data\raw\Orange_Rotten\IMG_20190824_175116.jpg,orange,rotten,1,test,0.9420589,rotten,True,-4.073881,-1.2698344,-25.60678,4.970074
C:\Users\antoc\FreshOrRotten\data\raw\Orange_Rotten\rotated_by_75_Screen Shot 2018-06-12 at 11.45.42 PM.jpg,orange,rotten,1,test,0.98618317,rotten,True,-5.7946787,-0.7575482,-39.393875,-2.0093174
C:\Users\antoc\FreshOrRotten\data\raw\Pomegranate_Fresh\20190820_152652_25080.jpg,pomegranate,fresh,0,test,0.0029253392,fresh,True,6.5881357,4.2643037,33.13227,36.100037
C:\Users\antoc\FreshOrRotten\data\raw\Banana_Rotten\rottenBanana (440)1.jpg,banana,rotten,1,test,0.98452246,rotten,True,-5.7661424,1.0742679,-37.650524,5.3031464
C:\Users\antoc\FreshOrRotten\data\raw\Pomegranate_Fresh\IMG20200728182313_27616.jpg,pomegranate,fresh,0,test,0.014095021,fresh,True,4.550935,1.1012942,25.287128,14.746813
C:\Users\antoc\FreshOrRotten\data\raw\Potato_Rotten\rottenPotato (360).jpg,potato,rotten,1,test,0.97462285,rotten,True,-5.1498947,-0.72197694,-32.346863,0.4561988
